transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered,recovery_probability,expected_recovery,priority
TXN_5849,CUST_2293,36388.06,NetBanking,customer_abandoned,167619.87,27,7,0.78,5,40,inactive,0,0,1,0.6715228872462989,24435.41511249156,HIGH
TXN_362,CUST_1557,43420.3,UPI,bank_declined,36252.81,22,1,0.69,15,58,not_applicable,1,0,0,0.562483145027899,24423.186902054884,HIGH
TXN_8286,CUST_1641,36815.18,Wallet,insufficient_funds,58543.85,23,8,0.69,13,76,inactive,0,2,1,0.6632187810108984,24416.518802296807,HIGH
TXN_3100,CUST_2853,30046.18,UPI,network_error,32096.01,5,1,0.54,15,37,active,0,1,1,0.8124621539780338,24411.384121611718,HIGH
TXN_4926,CUST_1683,34274.93,Wallet,customer_abandoned,93856.11,9,4,0.34,7,74,active,1,0,1,0.7121397221071468,24408.53912544191,HIGH
TXN_7800,CUST_1973,40015.21,UPI,authentication_failed,170351.5,19,1,0.27,21,55,not_applicable,1,1,1,0.6097937703077553,24401.02577555659,HIGH
TXN_1038,CUST_1248,36474.07,NetBanking,insufficient_funds,156184.36,24,1,0.12,16,41,inactive,1,1,1,0.668975885810022,24400.273287346747,HIGH
TXN_3277,CUST_1369,35657.64,Card,network_error,127355.35,0,8,0.39,11,10,active,0,4,1,0.6842724074720841,24399.539167572882,HIGH
TXN_1485,CUST_2339,34267.79,Card,network_error,43204.17,4,4,0.24,9,49,not_applicable,1,0,1,0.711497319185259,24381.44071940343,HIGH
TXN_499,CUST_2369,30550.23,NetBanking,network_error,27935.46,7,3,0.75,1,87,inactive,1,0,1,0.7979257426245552,24376.814960100965,HIGH
TXN_8581,CUST_1112,32146.2,Card,insufficient_funds,1248.78,11,3,0.71,0,65,inactive,0,1,1,0.7581261291855113,24370.874174023284,HIGH
TXN_6805,CUST_2837,32863.21,NetBanking,network_error,67102.48,17,6,0.52,12,59,inactive,1,3,1,0.74133155703387,24362.534638431047,HIGH
TXN_6896,CUST_1884,44256.05,Card,customer_abandoned,157978.1,24,8,0.2,14,17,not_applicable,1,2,1,0.5503331784423833,24355.57266180504,HIGH
TXN_3424,CUST_2042,38174.67,UPI,card_expired,34545.26,10,1,0.63,23,32,not_applicable,1,1,1,0.6374032492898639,24332.658698568288,HIGH
TXN_5677,CUST_1595,38465.88,Wallet,card_expired,77132.17,11,4,0.56,13,70,not_applicable,1,1,1,0.6322371448450899,24319.558145153842,HIGH
TXN_4338,CUST_2727,31735.27,Wallet,insufficient_funds,23814.91,2,0,0.78,20,37,active,0,0,1,0.7663196831893349,24319.362052328004,HIGH
TXN_2881,CUST_1676,34324.14,Wallet,insufficient_funds,4557.82,17,3,0.22,6,41,not_applicable,1,2,1,0.7082849080908771,24311.270345198398,HIGH
TXN_5348,CUST_1541,26056.95,NetBanking,network_error,44213.56,11,1,0.74,20,18,active,1,1,1,0.9321865057880083,24289.937171992846,HIGH
TXN_3150,CUST_1788,34804.23,NetBanking,insufficient_funds,88247.35,21,3,0.55,10,24,not_applicable,0,2,1,0.6978861421403173,24289.3898048643,HIGH
TXN_2603,CUST_1895,30547.91,NetBanking,network_error,31640.85,30,0,0.79,16,20,active,0,4,1,0.7949347335021875,24283.594694898806,HIGH
TXN_5624,CUST_2016,43501.71,UPI,card_expired,149768.05,25,8,0.42,9,58,inactive,0,1,1,0.5577536756408566,24263.23864916261,HIGH
TXN_5460,CUST_2779,34686.24,Card,network_error,81847.87,27,5,0.39,16,69,not_applicable,0,0,1,0.6994832747926817,24262.444745444907,HIGH
TXN_2898,CUST_1487,39243.63,Wallet,insufficient_funds,136063.93,10,5,0.47,5,79,not_applicable,1,1,1,0.618128675038514,24257.613015601677,HIGH
TXN_9049,CUST_2047,28266.7,Wallet,insufficient_funds,93014.88,13,2,0.85,7,81,active,1,1,1,0.8576492365654761,24242.913675225343,HIGH
TXN_56,CUST_2055,32914.88,NetBanking,insufficient_funds,114093.41,26,3,0.09,21,39,active,0,1,1,0.7362237085388648,24232.715019711708,HIGH
TXN_8165,CUST_1389,35843.89,Wallet,bank_declined,85652.17,30,8,0.19,23,12,active,1,1,1,0.6756116913977087,24216.551149173418,HIGH
TXN_5724,CUST_1410,32721.25,Wallet,customer_abandoned,59849.06,20,4,0.76,19,41,inactive,0,0,1,0.739957830619536,24212.34516515949,HIGH
TXN_4292,CUST_2168,44923.81,NetBanking,authentication_failed,194225.83,3,4,0.67,3,36,active,0,1,1,0.53856588448539,24194.431467103608,HIGH
TXN_1915,CUST_1503,35844.63,NetBanking,authentication_failed,134207.7,26,6,0.48,9,4,active,0,2,1,0.6748179295275021,24188.599001279385,HIGH
TXN_4227,CUST_2174,34143.1,UPI,card_expired,193320.53,23,0,0.36,9,8,not_applicable,0,2,1,0.7081359169390872,24177.955425642947,HIGH
TXN_8096,CUST_1114,35012.82,Wallet,customer_abandoned,6897.13,24,0,0.69,15,20,inactive,1,1,1,0.6905438101762799,24177.886127816255,HIGH
TXN_6758,CUST_1438,49975.49,UPI,authentication_failed,121399.89,1,0,0.85,4,10,not_applicable,1,4,0,0.4837806598045942,24177.1755262579,HIGH
TXN_6659,CUST_1317,31552.19,UPI,network_error,133095.59,16,1,0.94,9,86,not_applicable,1,4,0,0.7662265889003094,24176.126916034453,HIGH
TXN_8045,CUST_2361,43586.8,UPI,authentication_failed,103764.62,26,1,0.3,3,44,inactive,0,0,1,0.5545557271385523,24171.309567642653,HIGH
TXN_5636,CUST_2631,43518.64,NetBanking,customer_abandoned,44505.05,29,7,0.46,17,88,active,0,4,1,0.5554155491530094,24170.92933399212,HIGH
TXN_1309,CUST_2460,35084.77,NetBanking,card_expired,82735.58,23,3,0.5,13,74,active,1,1,1,0.6889272671629247,24170.854715139765,HIGH
TXN_1007,CUST_2886,33687.3,UPI,authentication_failed,165045.74,18,3,0.4,17,37,active,1,1,1,0.7174822416364084,24170.039518678183,HIGH
TXN_5715,CUST_1487,32617.44,Wallet,bank_declined,47645.89,13,2,0.15,13,5,active,0,2,1,0.7409664447571277,24168.428553878926,HIGH
TXN_6840,CUST_1931,33667.14,NetBanking,insufficient_funds,3389.02,15,1,0.06,16,34,not_applicable,0,0,1,0.7178301432903074,24167.287930374838,HIGH
TXN_2966,CUST_1631,45539.56,Wallet,insufficient_funds,3951.2,20,1,0.81,4,29,not_applicable,1,0,0,0.5306637718576489,24166.194678337713,HIGH
TXN_4342,CUST_2855,39768.05,Wallet,network_error,193367.86,13,7,0.73,23,56,inactive,0,1,0,0.6076691294257495,24165.81632245968,HIGH
TXN_4484,CUST_1100,28649.67,Wallet,bank_declined,26848.67,11,0,0.84,23,76,active,0,1,1,0.8431686367365578,24156.503196852256,HIGH
TXN_2302,CUST_2899,46649.03,UPI,bank_declined,16140.86,28,5,0.5,14,42,not_applicable,1,2,1,0.5176516601104396,24147.9478220417,HIGH
TXN_3179,CUST_1141,33128.34,Wallet,customer_abandoned,110535.65,26,2,0.12,13,1,active,0,1,1,0.7286023255154006,24137.385564464865,HIGH
TXN_6535,CUST_2058,32344.89,Card,network_error,120331.23,6,5,0.71,17,7,not_applicable,1,1,1,0.7461916798855374,24135.487804812918,HIGH
TXN_332,CUST_1447,48795.68,Wallet,insufficient_funds,68042.26,23,3,0.18,9,4,inactive,1,2,0,0.4946075557075126,24134.712013885957,HIGH
TXN_2756,CUST_1864,35168.87,Card,bank_declined,9359.15,19,4,0.91,5,79,active,1,3,1,0.6862232173787609,24133.695122975383,HIGH
TXN_1178,CUST_1191,41030.64,Wallet,card_expired,130100.68,14,2,0.42,5,24,not_applicable,1,1,1,0.5880697288604747,24128.87733977175,HIGH
TXN_980,CUST_2808,36445.71,Wallet,insufficient_funds,69815.41,30,6,0.67,20,86,not_applicable,0,2,1,0.6619914282250732,24126.74761557683,HIGH
TXN_8412,CUST_1271,33948.48,Wallet,bank_declined,110031.62,27,4,0.7,15,25,inactive,0,2,1,0.7100998048946572,24106.809024470174,HIGH
TXN_7042,CUST_2294,41710.67,UPI,customer_abandoned,30418.93,2,6,0.62,17,67,inactive,0,2,1,0.577875788806756,24103.586327908295,HIGH
TXN_5812,CUST_1569,33114.41,NetBanking,insufficient_funds,181094.05,5,4,0.18,10,20,active,0,2,1,0.7278640982758776,24102.790174587706,HIGH
TXN_433,CUST_1446,40717.12,Wallet,bank_declined,123428.67,21,8,0.31,19,50,not_applicable,0,0,1,0.5918143740211774,24096.976884745167,HIGH
TXN_8999,CUST_1107,49621.69,Card,card_expired,110621.74,23,2,0.34,9,64,not_applicable,0,1,1,0.48557328308930003,24094.96692573949,HIGH
TXN_289,CUST_1776,34903.83,Wallet,authentication_failed,136348.01,15,0,0.62,20,1,not_applicable,0,0,1,0.690221815076366,24091.384895716918,HIGH
TXN_9256,CUST_2642,39863.75,Card,insufficient_funds,149859.69,24,6,0.37,4,60,inactive,1,1,1,0.6043348649605804,24091.05397307234,HIGH
TXN_8935,CUST_2156,40633.81,Card,customer_abandoned,93511.32,22,4,0.1,11,82,active,0,3,1,0.5927812179053094,24086.959379932938,HIGH
TXN_4585,CUST_2415,38427.69,Card,insufficient_funds,42409.36,11,6,0.38,22,25,inactive,1,1,1,0.6266648138282435,24081.281199699453,HIGH
TXN_7441,CUST_2390,47029.62,Wallet,insufficient_funds,91749.83,23,5,0.67,9,59,active,0,4,1,0.5120193998160707,24080.077805977875,HIGH
TXN_8058,CUST_1205,33782.67,NetBanking,network_error,54017.26,23,2,0.39,5,43,not_applicable,1,4,1,0.7127822700875553,24079.688212218753,HIGH
TXN_6786,CUST_2171,27828.99,NetBanking,network_error,24992.7,16,4,0.45,11,65,active,0,0,1,0.8651133837296433,24075.23170467841,HIGH
TXN_5869,CUST_2839,43885.5,Wallet,card_expired,105399.6,24,6,0.37,0,67,inactive,0,1,1,0.5485845513468648,24074.907328132835,HIGH
TXN_9615,CUST_1364,28660.22,NetBanking,network_error,64893.57,26,1,0.7,16,56,not_applicable,0,0,1,0.8399647121602618,24073.57344274978,HIGH
TXN_1317,CUST_2653,48595.08,Wallet,insufficient_funds,103010.43,2,0,0.29,8,83,active,1,4,0,0.49530725073570425,24069.495474081607,HIGH
TXN_9694,CUST_2034,35366.72,Card,insufficient_funds,42291.14,27,4,0.33,16,14,inactive,0,0,1,0.6804943283743152,24066.852373202462,HIGH
TXN_1371,CUST_2568,40600.19,NetBanking,bank_declined,59489.44,27,7,0.45,4,29,not_applicable,0,1,1,0.5925124730435373,24056.118982937493,HIGH
TXN_3210,CUST_1143,45950.72,Card,authentication_failed,80718.48,30,5,0.19,12,44,active,1,0,0,0.5234359707997456,24052.259732147286,HIGH
TXN_6549,CUST_1041,44776.23,UPI,bank_declined,146680.36,12,1,0.15,8,55,not_applicable,0,3,1,0.5370776662191958,24048.313110493946,HIGH
TXN_5827,CUST_1053,33463.26,NetBanking,insufficient_funds,85775.01,23,5,0.99,18,51,inactive,1,0,1,0.7182041588958521,24033.452502213215,HIGH
TXN_364,CUST_2517,43458.36,UPI,insufficient_funds,114551.34,27,0,0.03,7,5,inactive,1,3,1,0.5527869295407464,24023.21338727639,HIGH
TXN_3425,CUST_2147,47348.68,Card,customer_abandoned,59053.05,18,4,0.23,9,9,not_applicable,0,2,1,0.5073370686812201,24021.740517125112,HIGH
TXN_2228,CUST_1214,27731.04,NetBanking,network_error,197296.39,21,2,0.73,8,48,active,0,0,1,0.8661041914217016,24017.969976482866,HIGH
TXN_5347,CUST_1701,27639.57,NetBanking,network_error,78288.62,18,1,0.84,11,67,not_applicable,1,1,1,0.8686447193554874,24008.966525756347,HIGH
TXN_1419,CUST_1086,32058.32,Card,bank_declined,63518.25,9,0,0.96,7,80,not_applicable,0,0,1,0.7482847717481205,23988.752663828207,HIGH
TXN_3211,CUST_2327,42714.64,UPI,bank_declined,114756.3,16,6,0.46,1,7,not_applicable,1,0,0,0.561454122635914,23982.310724908915,HIGH
TXN_2627,CUST_1060,39835.38,UPI,customer_abandoned,86914.83,28,2,0.45,6,16,not_applicable,1,0,1,0.6018587118963908,23975.270494703247,HIGH
TXN_8650,CUST_2977,44038.59,UPI,customer_abandoned,191568.6,5,5,0.39,10,17,inactive,0,0,1,0.5442244924497149,23966.87929095109,HIGH
TXN_266,CUST_1068,43696.49,Wallet,authentication_failed,196832.61,21,0,0.77,7,5,inactive,1,1,1,0.5484487726832838,23965.286311067386,HIGH
TXN_2545,CUST_1399,38156.36,Card,customer_abandoned,86060.94,12,0,0.63,23,15,active,0,4,1,0.6280317303026626,23963.404792851303,HIGH
TXN_1658,CUST_1796,27837.95,NetBanking,network_error,140206.05,25,4,0.41,21,89,active,0,1,1,0.8602783597766772,23948.385965545152,HIGH
TXN_9325,CUST_1141,33240.49,Wallet,network_error,21660.5,23,4,0.66,21,10,inactive,0,4,1,0.7203734495391153,23945.566445670465,HIGH
TXN_24,CUST_1438,38063.17,Card,customer_abandoned,112694.16,29,7,0.77,7,60,inactive,0,0,1,0.6290906340720988,23945.183750094086,HIGH
TXN_4738,CUST_1729,29092.71,Card,bank_declined,100607.4,14,4,0.97,9,86,not_applicable,0,2,1,0.8229980059451356,23943.242317540105,HIGH
TXN_5893,CUST_2107,34026.26,Wallet,bank_declined,59888.84,27,3,0.27,6,85,not_applicable,1,2,1,0.7036351093058785,23942.07117437024,HIGH
TXN_1389,CUST_1823,47154.84,Card,customer_abandoned,122464.84,9,1,0.83,10,43,not_applicable,0,0,0,0.5076280513915358,23937.119542879645,HIGH
TXN_7547,CUST_1528,31191.26,Card,network_error,80330.23,25,1,0.06,23,8,inactive,0,4,1,0.7673459282221866,23934.48635711956,HIGH
TXN_1262,CUST_2808,31206.64,Wallet,network_error,120891.36,19,4,0.49,10,79,active,1,3,1,0.7668196289821716,23929.864106580197,HIGH
TXN_4343,CUST_2024,32587.45,Wallet,network_error,44274.61,21,1,0.2,4,27,not_applicable,0,4,1,0.7343134545321581,23929.40298389398,HIGH
TXN_590,CUST_2434,45132.42,Wallet,card_expired,14222.33,10,0,0.53,4,6,not_applicable,0,1,1,0.5301032535335287,23924.842681841703,HIGH
TXN_3789,CUST_2324,47723.49,Wallet,bank_declined,42982.89,14,2,0.5,22,80,inactive,1,1,0,0.5011084619708656,23914.644673781982,HIGH
TXN_6548,CUST_1515,41957.0,UPI,bank_declined,96631.31,9,5,0.64,6,31,inactive,1,1,1,0.5699463398876814,23913.238582667447,HIGH
TXN_6995,CUST_2855,45285.47,Card,customer_abandoned,79159.83,19,0,0.31,5,43,active,0,2,0,0.5275156421431851,23888.793786805945,HIGH
TXN_4485,CUST_2055,32857.87,UPI,authentication_failed,93772.02,20,7,0.96,0,17,inactive,1,0,1,0.7267527666732976,23879.547929491546,HIGH
TXN_2115,CUST_1569,32177.39,NetBanking,card_expired,77014.03,29,6,0.96,20,10,not_applicable,1,0,1,0.742001953287067,23875.686231679734,HIGH
TXN_2873,CUST_2109,38079.42,Wallet,insufficient_funds,97025.14,14,0,0.94,9,57,not_applicable,0,3,1,0.626939217104217,23873.48176258266,HIGH
TXN_8074,CUST_2118,40254.8,Card,authentication_failed,141255.93,21,1,0.24,0,43,not_applicable,0,2,1,0.5930427266083859,23872.816351075253,HIGH
TXN_9706,CUST_2500,35737.27,NetBanking,customer_abandoned,77297.63,29,2,0.81,14,22,active,0,4,1,0.6679740046624757,23871.56735760415,HIGH
TXN_409,CUST_1875,33279.1,UPI,bank_declined,159294.54,26,7,0.93,6,12,active,0,1,1,0.717258910766049,23869.73101727442,HIGH
TXN_1574,CUST_1334,47589.95,Wallet,bank_declined,64624.45,7,3,0.87,11,3,active,1,0,0,0.5014804556228359,23865.42980906798,HIGH
TXN_4852,CUST_1504,38900.99,NetBanking,network_error,55031.8,0,0,0.15,12,82,active,1,2,1,0.6134017867493708,23861.93677231941,HIGH
TXN_4994,CUST_2927,27544.45,UPI,insufficient_funds,173930.88,25,4,0.76,2,47,active,1,2,1,0.865780494838102,23847.447551043362,HIGH
TXN_875,CUST_2941,43163.54,UPI,authentication_failed,177332.59,20,3,0.2,2,59,active,1,1,0,0.5524669789662675,23846.430545289648,HIGH
TXN_288,CUST_1498,42544.03,Card,bank_declined,173591.55,21,1,0.71,20,83,active,0,3,0,0.5604135941471828,23842.252761805572,HIGH
TXN_7527,CUST_2733,37729.75,Wallet,customer_abandoned,47932.76,13,1,0.02,4,64,active,1,0,1,0.6318306675198603,23838.813127857447,HIGH
TXN_6199,CUST_2433,36609.83,Wallet,card_expired,94597.58,28,7,0.71,12,31,inactive,0,2,1,0.6511130723194853,23837.138888394064,HIGH
TXN_2404,CUST_2166,45180.05,Card,authentication_failed,21769.92,7,4,0.98,8,74,inactive,1,1,1,0.5275847764605743,23836.306579727574,HIGH
TXN_5069,CUST_1952,29714.46,NetBanking,insufficient_funds,199471.57,10,1,0.79,19,85,not_applicable,1,0,1,0.8017496002372697,23823.55642626634,HIGH
TXN_8649,CUST_2567,34437.47,UPI,network_error,140884.31,26,5,0.53,11,16,inactive,0,4,1,0.6917607542934321,23822.490223157438,HIGH
TXN_5234,CUST_1614,31728.01,UPI,network_error,143739.31,1,5,0.02,17,2,active,1,2,1,0.7508180503276182,23821.962608975173,HIGH
TXN_7287,CUST_2094,35893.46,NetBanking,customer_abandoned,196016.18,25,1,0.15,3,61,inactive,0,3,1,0.6635827861080662,23818.28218985843,HIGH
TXN_6964,CUST_2734,33777.91,NetBanking,customer_abandoned,154986.36,9,2,0.97,0,30,active,1,3,1,0.7051268492441836,23817.7112523536,HIGH
TXN_9742,CUST_1073,28430.83,NetBanking,network_error,189464.79,9,3,0.6,4,82,active,1,2,1,0.8373186579971608,23805.66442134542,HIGH
TXN_9483,CUST_2053,39508.27,Card,bank_declined,176298.26,12,3,0.17,9,62,active,1,4,1,0.602292050832346,23795.516963138052,HIGH
TXN_1080,CUST_1381,36131.1,Card,card_expired,9016.82,15,2,0.41,16,14,inactive,0,1,1,0.6582357361342921,23782.78120584172,HIGH
TXN_6208,CUST_2340,49627.65,Wallet,customer_abandoned,102014.47,30,4,0.02,1,3,not_applicable,1,4,0,0.4791055973551181,23776.884898580727,HIGH
TXN_3165,CUST_1655,36825.63,Card,authentication_failed,2561.14,11,4,0.54,13,13,active,0,4,1,0.6456565775692938,23776.71023263311,HIGH
TXN_3469,CUST_2529,32194.61,NetBanking,network_error,176560.27,11,8,0.4,3,83,inactive,1,0,1,0.7378859607251215,23755.950730020602,HIGH
TXN_5447,CUST_1647,36498.06,UPI,customer_abandoned,112070.4,18,6,0.59,19,38,active,0,1,1,0.6507783574151803,23752.147535640695,HIGH
TXN_1512,CUST_2168,35047.36,NetBanking,card_expired,152014.76,27,2,0.11,23,51,not_applicable,1,2,1,0.677547057735226,23746.235649387254,HIGH
TXN_8097,CUST_2898,34481.47,Card,network_error,95939.05,11,7,0.98,13,9,inactive,1,3,1,0.6885364282895452,23741.748195973105,HIGH
TXN_9119,CUST_1945,42217.21,Wallet,insufficient_funds,125160.86,8,0,0.29,21,33,not_applicable,1,4,1,0.5623227890615639,23739.699273597744,HIGH
TXN_4773,CUST_2046,39645.14,UPI,customer_abandoned,150424.68,12,2,0.04,9,35,active,0,3,1,0.5987619250137217,23738.0003438385,HIGH
TXN_7607,CUST_1004,41131.57,Wallet,insufficient_funds,116826.67,6,5,0.96,7,66,not_applicable,1,3,1,0.5768884931427125,23728.329437894,HIGH
TXN_50,CUST_2842,36325.19,Card,bank_declined,179524.94,1,6,0.89,0,66,not_applicable,0,2,1,0.6530394835662336,23721.783318045316,HIGH
TXN_6442,CUST_1158,41344.48,Card,bank_declined,68446.51,26,2,0.09,9,8,inactive,1,0,0,0.5734438271560617,23708.73684297725,HIGH
TXN_9374,CUST_2918,48333.68,UPI,customer_abandoned,122881.59,24,1,0.06,22,29,not_applicable,0,1,0,0.4904776691807263,23706.590709327087,HIGH
TXN_964,CUST_1991,30678.51,UPI,network_error,187757.95,20,3,0.66,0,34,not_applicable,0,1,1,0.7727364555870679,23706.40308009242,HIGH
TXN_8743,CUST_2312,37984.58,UPI,authentication_failed,172658.37,12,6,0.95,0,60,active,1,0,1,0.6239231641960505,23699.45934425802,HIGH
TXN_7185,CUST_1558,33459.15,Wallet,network_error,165798.91,5,1,0.19,15,36,active,0,1,1,0.7081754249681559,23694.947770323273,HIGH
TXN_6996,CUST_1548,31418.88,UPI,network_error,76754.62,24,6,0.79,19,90,inactive,1,3,1,0.7539669811918788,23688.798106029895,HIGH
TXN_802,CUST_1425,33879.35,NetBanking,network_error,167743.77,27,8,0.86,10,8,not_applicable,1,0,1,0.6991511533738165,23686.786628055208,HIGH
TXN_7418,CUST_2572,46034.1,NetBanking,bank_declined,72568.06,7,3,0.78,14,49,not_applicable,1,4,1,0.51434325186352,23677.328690610466,HIGH
TXN_3429,CUST_2532,39288.05,Wallet,bank_declined,25288.7,12,2,0.19,18,21,inactive,0,1,1,0.6024888973086854,23670.613921908498,HIGH
TXN_3994,CUST_2373,46687.46,UPI,authentication_failed,102791.51,6,7,0.7,3,53,inactive,1,4,1,0.5069766475422858,23669.451953064567,HIGH
TXN_5863,CUST_2030,40922.94,Card,customer_abandoned,37231.45,11,1,0.06,22,88,active,0,0,0,0.5781172848063743,23658.258959094168,HIGH
TXN_3840,CUST_1582,29924.58,NetBanking,network_error,185475.41,27,5,0.4,13,24,active,0,1,1,0.7903858054536844,23651.963266163217,HIGH
TXN_4039,CUST_1091,28329.82,UPI,network_error,60205.19,30,4,0.58,15,17,not_applicable,1,0,1,0.8348701840654138,23651.722037940042,HIGH
TXN_2947,CUST_2338,33360.27,Wallet,insufficient_funds,174291.27,14,8,0.87,18,3,active,0,1,1,0.7089277867568794,23650.02237671192,HIGH
TXN_1087,CUST_1006,29441.22,Wallet,customer_abandoned,71267.47,12,2,0.8,0,77,active,1,1,1,0.8032156817219089,23647.6495930247,HIGH
TXN_8924,CUST_1444,31657.22,Wallet,insufficient_funds,114920.6,13,2,0.42,19,36,not_applicable,1,2,1,0.7463445202444459,23627.192673172878,HIGH
TXN_9847,CUST_2683,41649.55,Wallet,customer_abandoned,97670.34,18,3,0.24,16,74,active,1,4,1,0.567135329193404,23620.931250007143,HIGH
TXN_9320,CUST_2880,46832.12,NetBanking,customer_abandoned,6142.39,28,1,0.58,0,31,not_applicable,0,0,0,0.504087122231233,23607.46859878777,HIGH
TXN_7148,CUST_2246,32250.81,UPI,network_error,62173.42,6,7,0.84,23,17,active,0,3,1,0.7319528218153546,23606.071385330855,HIGH
TXN_2565,CUST_2545,29435.5,NetBanking,insufficient_funds,100777.9,27,3,0.87,10,68,not_applicable,1,1,1,0.8019562786698868,23605.984040787454,HIGH
TXN_1766,CUST_1046,47171.17,Wallet,insufficient_funds,104525.87,23,2,0.68,6,8,inactive,1,0,0,0.5004092386544948,23604.889266141745,HIGH
TXN_4372,CUST_1149,43404.84,NetBanking,bank_declined,61007.26,3,1,0.45,3,75,active,0,0,1,0.54367044501529,23597.92867861746,HIGH
TXN_7666,CUST_2861,47417.28,Card,customer_abandoned,18873.97,16,1,0.94,18,36,active,0,0,0,0.49729896291154657,23580.564168086417,HIGH
TXN_6045,CUST_1656,29834.63,Card,customer_abandoned,171566.07,12,4,0.86,4,34,active,1,2,1,0.7899554296968713,23568.027961497166,HIGH
TXN_8708,CUST_2821,44587.99,Card,customer_abandoned,187157.08,20,7,0.68,1,79,not_applicable,1,2,0,0.5283678626630964,23558.860976743515,HIGH
TXN_4231,CUST_1005,33112.94,NetBanking,insufficient_funds,33408.8,12,4,0.73,7,57,inactive,0,1,1,0.7114646031447598,23558.684716056243,HIGH
TXN_8477,CUST_1974,41590.63,NetBanking,authentication_failed,109451.47,29,6,0.3,7,66,not_applicable,1,2,1,0.5661164715896845,23545.140706792077,HIGH
TXN_899,CUST_1611,28429.59,Wallet,network_error,116283.58,23,4,0.49,21,77,active,1,0,1,0.8279351830839805,23537.857801652503,HIGH
TXN_8103,CUST_1500,28102.26,Card,authentication_failed,156687.34,20,0,0.98,15,1,active,0,0,1,0.8370847395953486,23523.97299414078,HIGH
TXN_9824,CUST_1959,35093.3,UPI,insufficient_funds,58544.49,20,2,0.04,4,51,not_applicable,1,0,1,0.6702528183284201,23521.383229444746,HIGH
TXN_1165,CUST_2485,41838.47,Wallet,card_expired,110233.02,17,2,0.19,1,16,active,1,4,1,0.5620954313198023,23517.21284041061,HIGH
TXN_4452,CUST_1643,47878.78,UPI,insufficient_funds,92267.07,14,1,0.21,6,17,not_applicable,0,2,0,0.49097609046660556,23507.336220710706,HIGH
TXN_5332,CUST_1068,34928.19,UPI,network_error,106640.41,8,2,0.97,4,58,inactive,1,1,0,0.6728741702581312,23502.27686486836,HIGH
TXN_4694,CUST_2637,37480.34,Card,authentication_failed,114775.72,16,2,0.31,0,9,inactive,0,2,1,0.6270263016272452,23501.1589739317,HIGH
TXN_8993,CUST_1309,44451.94,UPI,authentication_failed,182692.35,13,7,0.02,7,68,not_applicable,1,3,1,0.5283877693054521,23487.8614178998,HIGH
