transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered
TXN_2892,CUST_2238,40437.4,Card,authentication_failed,53417.32,0,7,0.0,10,41,active,1,2,0
TXN_2893,CUST_2413,5101.39,NetBanking,card_expired,151120.82,28,6,0.28,1,56,inactive,1,4,0
TXN_2894,CUST_2412,4442.97,UPI,card_expired,58045.19,17,3,0.78,3,3,active,1,2,1
TXN_2895,CUST_1503,32393.26,Card,customer_abandoned,183567.74,4,2,0.68,13,80,not_applicable,0,1,1
TXN_2896,CUST_2009,5537.68,Wallet,network_error,50895.63,14,3,0.89,6,9,inactive,0,3,0
TXN_2897,CUST_1822,32013.74,NetBanking,customer_abandoned,133089.58,15,0,0.41,14,0,active,1,0,1
TXN_2898,CUST_1487,39243.63,Wallet,insufficient_funds,136063.93,10,5,0.47,5,79,not_applicable,1,1,1
TXN_2899,CUST_2290,16874.37,NetBanking,insufficient_funds,59570.03,23,0,0.87,20,60,not_applicable,1,0,1
TXN_2900,CUST_1270,25797.49,Wallet,bank_declined,27016.21,0,6,0.22,15,46,not_applicable,0,3,0
TXN_2901,CUST_1928,19313.56,Wallet,card_expired,167458.17,11,0,0.95,13,20,active,0,1,0
TXN_2902,CUST_2447,18939.52,Wallet,card_expired,157948.6,25,8,0.35,21,45,not_applicable,1,2,0
TXN_2903,CUST_2937,1766.32,Wallet,customer_abandoned,77757.63,2,4,0.9,18,57,inactive,1,4,0
TXN_2904,CUST_1994,10405.01,Card,insufficient_funds,193994.34,16,3,0.03,18,89,not_applicable,1,4,1
TXN_2905,CUST_2717,16136.36,NetBanking,authentication_failed,8460.1,25,1,0.92,8,76,not_applicable,1,0,1
TXN_2906,CUST_2206,27633.79,NetBanking,bank_declined,55536.79,0,4,0.07,19,89,not_applicable,0,1,0
TXN_2907,CUST_2686,5866.28,Wallet,network_error,15202.04,9,3,0.76,4,16,not_applicable,0,4,1
TXN_2908,CUST_1526,17210.32,Wallet,insufficient_funds,84255.41,4,1,0.93,5,70,not_applicable,0,0,0
TXN_2909,CUST_1674,35812.26,NetBanking,authentication_failed,177051.79,29,5,0.32,7,32,active,0,0,0
TXN_2910,CUST_1373,30724.24,Wallet,network_error,125101.56,23,2,0.48,4,24,not_applicable,1,3,1
TXN_2911,CUST_1614,49310.4,Card,customer_abandoned,164403.6,5,5,0.43,12,59,not_applicable,1,0,0
TXN_2912,CUST_2735,13551.13,Card,card_expired,20933.7,6,7,0.35,16,82,not_applicable,1,0,0
TXN_2913,CUST_1675,925.2,NetBanking,insufficient_funds,163143.61,12,8,0.36,1,49,not_applicable,0,1,1
TXN_2914,CUST_2429,3790.76,NetBanking,authentication_failed,35824.37,20,5,0.89,12,39,inactive,1,3,0
TXN_2915,CUST_1050,47519.17,NetBanking,authentication_failed,199751.26,13,7,0.37,19,34,not_applicable,1,1,0
TXN_2916,CUST_2809,42931.97,Card,insufficient_funds,199723.67,27,7,0.63,4,25,inactive,0,0,1
TXN_2917,CUST_2719,39109.12,UPI,authentication_failed,71712.6,28,2,0.57,13,10,inactive,1,1,1
TXN_2918,CUST_1015,34436.88,UPI,network_error,5211.6,10,5,0.34,10,57,not_applicable,1,2,1
TXN_2919,CUST_1676,11725.31,Wallet,customer_abandoned,181192.41,29,8,0.04,12,41,inactive,1,3,0
TXN_2920,CUST_1721,15547.51,UPI,card_expired,123759.93,8,7,0.53,13,35,active,0,0,0
TXN_2921,CUST_1791,8295.63,Wallet,bank_declined,48122.81,16,6,0.5,16,16,inactive,0,2,0
TXN_2922,CUST_1146,47385.36,Wallet,network_error,93309.18,11,4,0.06,10,13,active,0,2,1
TXN_2923,CUST_2764,16509.38,NetBanking,bank_declined,131044.3,2,8,0.28,18,78,inactive,1,0,0
TXN_2924,CUST_1294,38630.41,Card,card_expired,185673.74,16,6,0.26,17,54,active,0,2,0
TXN_2925,CUST_2680,23266.89,Wallet,insufficient_funds,185507.79,23,1,0.9,14,2,active,1,1,1
TXN_2926,CUST_1093,6683.3,NetBanking,bank_declined,99606.33,4,3,0.11,16,82,inactive,0,1,0
TXN_2927,CUST_1092,7504.43,NetBanking,customer_abandoned,127572.03,1,8,0.95,19,68,active,0,4,1
TXN_2928,CUST_2591,18824.53,NetBanking,customer_abandoned,120203.51,2,3,0.86,8,85,not_applicable,0,4,0
TXN_2929,CUST_2577,34509.26,Wallet,customer_abandoned,82359.89,2,7,0.21,19,62,not_applicable,1,1,0
TXN_2930,CUST_2721,3890.42,NetBanking,bank_declined,139386.02,4,8,0.25,8,14,active,1,3,0
TXN_2931,CUST_2248,6141.96,NetBanking,authentication_failed,173067.16,0,4,0.49,10,5,inactive,0,2,0
TXN_2932,CUST_2543,28514.69,Wallet,customer_abandoned,82688.13,15,4,0.19,16,1,not_applicable,1,3,1
TXN_2933,CUST_2311,6440.11,Card,authentication_failed,21670.88,8,0,0.71,10,74,not_applicable,0,1,0
TXN_2934,CUST_2347,15407.96,Wallet,insufficient_funds,95570.27,5,4,0.45,8,18,not_applicable,0,1,1
TXN_2935,CUST_2985,31209.25,UPI,bank_declined,129234.84,29,8,0.71,19,17,inactive,1,4,0
TXN_2936,CUST_2723,16184.43,UPI,network_error,88161.55,6,4,0.31,4,5,active,0,4,1
TXN_2937,CUST_2523,40721.19,Wallet,customer_abandoned,33766.28,14,7,0.01,9,68,inactive,1,2,0
TXN_2938,CUST_2248,12278.77,NetBanking,insufficient_funds,23743.97,21,4,0.53,2,65,inactive,1,4,1
TXN_2939,CUST_2477,36863.84,Card,card_expired,43906.2,0,8,0.4,16,16,not_applicable,1,4,0
TXN_2940,CUST_2789,40529.27,Wallet,customer_abandoned,167985.2,16,4,0.91,3,73,inactive,0,1,1
TXN_2941,CUST_2324,34744.31,Card,card_expired,23248.27,28,6,0.57,0,82,inactive,1,4,0
TXN_2942,CUST_2549,21642.67,NetBanking,card_expired,127176.05,14,6,0.26,15,37,not_applicable,0,0,0
TXN_2943,CUST_2739,610.67,Wallet,card_expired,5409.75,22,0,0.01,12,51,active,0,0,1
TXN_2944,CUST_1760,12050.49,UPI,authentication_failed,45023.08,29,1,0.99,14,69,not_applicable,0,2,1
TXN_2945,CUST_2595,6458.3,Card,network_error,109566.95,26,5,0.86,10,72,inactive,1,4,0
TXN_2946,CUST_2123,14874.5,UPI,network_error,112761.62,29,2,0.71,7,17,inactive,0,1,1
TXN_2947,CUST_2338,33360.27,Wallet,insufficient_funds,174291.27,14,8,0.87,18,3,active,0,1,1
TXN_2948,CUST_1965,21549.83,UPI,insufficient_funds,128672.49,22,6,0.82,10,34,not_applicable,1,0,1
TXN_2949,CUST_2374,49600.65,NetBanking,network_error,37395.86,14,5,0.47,22,33,active,1,3,1
TXN_2950,CUST_2016,11329.52,NetBanking,bank_declined,95882.25,6,8,0.13,2,69,not_applicable,0,3,0
TXN_2951,CUST_2533,8939.06,Card,network_error,73361.92,16,1,0.37,11,74,active,1,3,0
TXN_2952,CUST_2233,49741.17,UPI,authentication_failed,23842.47,18,4,0.73,11,65,not_applicable,1,1,1
TXN_2953,CUST_1829,1606.58,Card,authentication_failed,21961.44,8,8,0.97,16,56,inactive,0,4,1
TXN_2954,CUST_1046,9777.0,Card,insufficient_funds,33172.79,21,7,0.24,12,10,active,0,4,0
TXN_2955,CUST_1817,28528.26,UPI,card_expired,45097.09,3,0,0.76,20,42,not_applicable,0,4,0
TXN_2956,CUST_2799,46114.35,UPI,card_expired,131687.82,29,8,0.44,16,82,inactive,0,4,0
TXN_2957,CUST_2570,40913.94,Card,insufficient_funds,58805.84,20,7,0.34,0,51,inactive,0,0,1
TXN_2958,CUST_1096,8320.58,Wallet,authentication_failed,9387.93,4,3,0.45,15,18,not_applicable,0,3,0
TXN_2959,CUST_2133,38606.24,Card,card_expired,183986.6,8,8,0.53,21,55,not_applicable,1,4,0
TXN_2960,CUST_2847,29475.58,Wallet,insufficient_funds,155900.73,7,5,0.09,1,53,inactive,1,3,0
TXN_2961,CUST_2046,713.3,Wallet,authentication_failed,119136.86,25,3,0.89,6,43,inactive,1,0,0
TXN_2962,CUST_2639,49103.8,Wallet,network_error,13543.7,7,1,0.9,5,84,active,0,2,1
TXN_2963,CUST_1674,15780.65,NetBanking,customer_abandoned,194731.78,1,5,0.29,14,86,active,1,1,1
TXN_2964,CUST_2318,44049.35,UPI,authentication_failed,151773.87,15,3,0.56,16,35,not_applicable,1,2,0
TXN_2965,CUST_1091,26645.39,NetBanking,bank_declined,72002.45,16,8,0.79,6,13,active,1,0,0
TXN_2966,CUST_1631,45539.56,Wallet,insufficient_funds,3951.2,20,1,0.81,4,29,not_applicable,1,0,0
TXN_2967,CUST_1406,39486.09,Wallet,authentication_failed,26908.7,14,1,0.08,10,80,inactive,0,0,0
TXN_2968,CUST_2193,31474.39,Wallet,network_error,126304.86,19,7,0.99,17,6,active,0,2,1
TXN_2969,CUST_2647,16662.12,NetBanking,bank_declined,125260.56,13,8,0.83,9,33,inactive,1,4,1
TXN_2970,CUST_2659,40175.9,NetBanking,insufficient_funds,85908.12,29,3,0.63,13,54,inactive,0,0,0
TXN_2971,CUST_1884,24581.42,Card,card_expired,44120.64,19,5,0.17,15,27,inactive,0,0,0
TXN_2972,CUST_1727,35940.08,Wallet,bank_declined,23108.34,14,2,0.24,19,90,not_applicable,0,3,0
TXN_2973,CUST_1478,28062.96,UPI,authentication_failed,80193.5,12,8,0.67,23,26,not_applicable,0,1,0
TXN_2974,CUST_2156,6284.57,UPI,bank_declined,100343.09,17,5,0.34,22,84,inactive,0,1,0
TXN_2975,CUST_1464,3444.7,Card,bank_declined,179248.12,2,6,0.69,23,47,active,1,2,0
TXN_2976,CUST_2100,3345.79,Card,authentication_failed,194999.63,13,6,0.68,0,59,active,1,2,0
TXN_2977,CUST_2627,35116.38,Wallet,network_error,151510.03,22,4,0.78,12,22,not_applicable,0,2,1
TXN_2978,CUST_2521,21551.15,NetBanking,authentication_failed,3194.59,9,1,0.93,20,62,inactive,0,3,0
TXN_2979,CUST_1130,10237.38,Wallet,insufficient_funds,184001.08,10,0,0.91,5,21,active,0,3,0
TXN_2980,CUST_2156,43715.42,UPI,customer_abandoned,199559.09,26,4,0.24,3,29,inactive,1,3,1
TXN_2981,CUST_1791,41169.11,UPI,customer_abandoned,46957.13,18,4,0.1,17,26,not_applicable,1,3,1
TXN_2982,CUST_1589,14871.63,UPI,customer_abandoned,174307.47,4,2,0.0,17,51,inactive,0,1,0
TXN_2983,CUST_2578,23346.98,UPI,card_expired,48504.22,13,5,0.69,23,3,not_applicable,1,1,0
TXN_2984,CUST_1238,3966.54,Card,network_error,33363.03,12,7,0.39,14,15,not_applicable,1,3,0
TXN_2985,CUST_1847,39631.9,Wallet,insufficient_funds,83797.98,0,2,0.09,10,50,active,1,1,1
TXN_2986,CUST_2661,4632.83,UPI,card_expired,26658.52,25,2,0.24,4,87,not_applicable,0,2,0
TXN_2987,CUST_2256,46238.17,UPI,insufficient_funds,165425.29,28,3,0.33,23,56,inactive,0,3,0
TXN_2988,CUST_1999,27502.87,NetBanking,authentication_failed,144648.78,23,0,0.99,3,60,inactive,0,2,1
TXN_2989,CUST_1306,2559.67,NetBanking,bank_declined,139176.82,26,6,0.83,3,35,inactive,0,4,1
TXN_2990,CUST_1336,33955.33,Card,card_expired,190849.15,24,5,0.51,2,58,inactive,1,2,1
TXN_2991,CUST_1889,48393.83,NetBanking,card_expired,169584.33,27,6,0.31,1,14,not_applicable,1,1,0
TXN_2992,CUST_2002,27451.19,Card,network_error,91149.94,6,1,0.88,18,74,inactive,1,4,1
TXN_2993,CUST_2297,12961.23,NetBanking,bank_declined,150607.99,18,2,0.09,20,23,inactive,1,3,0
TXN_2994,CUST_2742,19419.05,NetBanking,insufficient_funds,124896.17,9,0,0.16,0,27,not_applicable,1,0,1
TXN_2995,CUST_2992,22432.36,Card,customer_abandoned,183487.32,25,5,0.47,10,8,not_applicable,0,2,0
TXN_2996,CUST_2596,7177.26,NetBanking,customer_abandoned,1745.27,8,8,0.53,12,61,active,0,4,0
TXN_2997,CUST_2864,19647.22,Card,authentication_failed,118265.08,0,4,0.28,15,30,active,0,2,0
TXN_2998,CUST_2894,38758.61,NetBanking,bank_declined,189411.44,12,1,0.1,11,87,inactive,1,4,0
TXN_2999,CUST_2698,48004.63,Card,card_expired,8519.06,11,1,0.98,3,33,not_applicable,1,4,0
TXN_3000,CUST_2058,43696.07,Wallet,authentication_failed,62157.71,26,5,0.94,6,8,active,0,2,1
TXN_3001,CUST_1028,32749.89,NetBanking,bank_declined,16926.48,7,7,0.24,15,83,inactive,1,0,1
TXN_3002,CUST_2052,26481.42,Card,insufficient_funds,185665.84,22,8,0.43,11,64,active,0,0,0
TXN_3003,CUST_2480,22502.88,Wallet,card_expired,195870.41,2,4,0.96,6,74,active,1,0,1
TXN_3004,CUST_2921,44307.59,UPI,bank_declined,169674.66,7,6,0.21,15,68,inactive,0,0,0
TXN_3005,CUST_2935,3726.85,UPI,network_error,167505.43,25,8,0.17,2,70,inactive,0,0,1
TXN_3006,CUST_2259,20070.93,Wallet,customer_abandoned,115807.51,16,5,0.85,13,38,active,1,3,1
TXN_3007,CUST_2718,22030.68,UPI,network_error,13028.94,20,8,0.75,20,0,active,1,4,1
TXN_3008,CUST_2344,22449.78,Card,card_expired,62544.51,29,1,0.5,11,33,active,0,0,1
TXN_3009,CUST_1827,37874.89,UPI,insufficient_funds,109234.85,5,3,0.88,1,23,not_applicable,1,2,1
TXN_3010,CUST_3000,11989.29,NetBanking,customer_abandoned,170367.28,0,5,0.56,4,21,inactive,0,0,0
TXN_3011,CUST_1592,31213.04,Card,insufficient_funds,72185.64,12,6,0.84,15,4,active,1,0,1
TXN_3012,CUST_1524,36349.42,NetBanking,customer_abandoned,20011.71,18,2,0.4,0,12,inactive,1,1,0
TXN_3013,CUST_1421,40442.17,Card,card_expired,32828.22,4,2,0.28,8,4,active,1,1,0
TXN_3014,CUST_2779,32553.24,Card,card_expired,151641.96,21,2,0.75,1,47,inactive,0,0,1
TXN_3015,CUST_1195,40559.94,UPI,insufficient_funds,87978.54,3,3,0.12,8,68,inactive,0,1,1
TXN_3016,CUST_2179,47619.84,UPI,card_expired,158805.74,7,2,0.58,11,23,not_applicable,1,0,1
TXN_3017,CUST_2631,46535.05,Card,card_expired,86240.22,7,4,0.33,10,52,not_applicable,1,2,1
TXN_3018,CUST_1258,43185.81,Card,bank_declined,65285.67,5,8,0.46,12,38,inactive,1,3,0
TXN_3019,CUST_2624,7539.87,UPI,card_expired,191606.05,8,8,0.4,13,54,active,1,1,1
TXN_3020,CUST_2526,9548.88,UPI,customer_abandoned,110026.29,25,5,0.02,7,55,inactive,1,1,1
TXN_3021,CUST_1566,29087.6,NetBanking,card_expired,125492.33,19,7,0.05,7,45,inactive,0,2,0
TXN_3022,CUST_2409,3809.11,Card,network_error,58493.95,30,6,0.63,11,42,not_applicable,0,2,1
TXN_3023,CUST_1999,30646.28,Wallet,card_expired,110301.0,11,3,0.27,20,65,active,1,3,0
TXN_3024,CUST_1614,6939.28,UPI,bank_declined,169965.1,15,5,0.62,7,31,inactive,1,1,0
TXN_3025,CUST_1590,8942.75,Wallet,bank_declined,174734.08,29,6,0.74,13,40,not_applicable,0,2,0
TXN_3026,CUST_1426,20402.52,Wallet,card_expired,53133.14,24,8,0.98,10,31,active,1,1,0
TXN_3027,CUST_2796,15158.78,Wallet,network_error,169665.39,29,2,0.76,9,13,inactive,1,0,1
TXN_3028,CUST_1320,21384.99,Wallet,customer_abandoned,38004.74,22,6,0.11,6,80,not_applicable,0,2,1
TXN_3029,CUST_1555,13448.84,Card,customer_abandoned,164191.81,9,6,1.0,17,42,not_applicable,1,1,0
TXN_3030,CUST_2369,23704.45,UPI,network_error,160610.45,25,1,0.79,12,68,active,1,4,1
TXN_3031,CUST_1963,17514.85,Card,authentication_failed,91316.8,19,8,0.59,21,9,inactive,0,2,1
TXN_3032,CUST_2762,16444.61,Card,customer_abandoned,184705.63,30,8,0.27,2,12,inactive,0,3,1
TXN_3033,CUST_1181,33546.16,UPI,card_expired,93238.78,0,7,0.61,6,60,active,1,0,0
TXN_3034,CUST_1965,13781.28,Card,insufficient_funds,23597.35,30,1,0.11,8,68,not_applicable,1,3,0
TXN_3035,CUST_2963,38166.49,UPI,authentication_failed,121986.26,28,2,0.1,12,35,not_applicable,0,0,1
TXN_3036,CUST_1269,30108.24,UPI,bank_declined,192210.26,12,3,0.67,18,38,inactive,1,1,1
TXN_3037,CUST_1662,23741.79,NetBanking,card_expired,130051.02,23,2,0.03,12,89,inactive,1,3,0
TXN_3038,CUST_1420,6557.21,Card,authentication_failed,51081.22,3,7,0.43,4,74,not_applicable,1,0,0
TXN_3039,CUST_1440,6987.58,Wallet,authentication_failed,135004.92,8,8,0.6,21,10,not_applicable,0,1,0
TXN_3040,CUST_2314,781.63,Wallet,customer_abandoned,16451.94,29,6,0.39,22,37,not_applicable,1,0,0
TXN_3041,CUST_2270,18903.3,Wallet,network_error,126008.34,21,0,0.55,13,87,not_applicable,0,1,1
TXN_3042,CUST_1673,17256.74,Card,authentication_failed,123192.21,3,0,0.86,3,49,active,0,2,0
TXN_3043,CUST_2608,27714.66,UPI,insufficient_funds,73096.31,12,3,0.37,18,77,inactive,0,0,0
TXN_3044,CUST_1398,2058.25,Card,card_expired,197608.55,8,4,0.66,6,60,not_applicable,1,3,0
TXN_3045,CUST_2345,1996.09,Card,customer_abandoned,121500.33,8,8,0.48,3,36,active,1,0,0
TXN_3046,CUST_2491,13968.31,UPI,insufficient_funds,178172.58,27,6,0.55,15,76,active,0,0,1
TXN_3047,CUST_1514,3726.84,UPI,insufficient_funds,143110.18,12,0,0.7,9,74,not_applicable,0,0,1
TXN_3048,CUST_1097,25562.11,NetBanking,customer_abandoned,87323.1,28,2,0.59,1,19,not_applicable,1,3,0
TXN_3049,CUST_2896,47068.83,UPI,network_error,118170.11,29,8,0.31,1,9,not_applicable,0,1,1
TXN_3050,CUST_1597,40303.67,Card,insufficient_funds,33161.6,30,3,0.29,8,64,not_applicable,1,2,0
TXN_3051,CUST_2133,15842.91,NetBanking,card_expired,158707.83,1,3,0.13,10,25,active,1,0,1
TXN_3052,CUST_2424,3510.75,Wallet,authentication_failed,3505.93,21,1,0.9,15,75,active,0,4,0
TXN_3053,CUST_1782,17656.16,UPI,insufficient_funds,47286.33,10,7,0.62,3,89,active,1,0,1
TXN_3054,CUST_1416,49580.73,Card,customer_abandoned,196659.98,3,4,0.64,0,17,inactive,1,0,0
TXN_3055,CUST_1330,24607.93,UPI,bank_declined,136813.33,2,1,0.1,4,68,inactive,1,2,0
TXN_3056,CUST_1279,3856.08,Wallet,customer_abandoned,15598.79,2,3,0.2,13,60,not_applicable,1,3,0
TXN_3057,CUST_1779,39260.24,NetBanking,network_error,97613.68,6,1,0.34,7,70,active,0,3,0
TXN_3058,CUST_1617,27559.75,UPI,customer_abandoned,54982.45,12,1,0.61,18,36,active,0,1,0
TXN_3059,CUST_1243,5654.58,NetBanking,bank_declined,43212.95,28,0,0.47,2,90,active,0,2,0
TXN_3060,CUST_1446,38613.31,NetBanking,insufficient_funds,179747.61,13,6,0.33,21,23,inactive,0,3,1
TXN_3061,CUST_2122,5231.36,NetBanking,bank_declined,11541.61,10,2,0.86,10,22,not_applicable,1,2,0
TXN_3062,CUST_2829,4620.21,UPI,insufficient_funds,23572.06,4,5,0.03,9,62,not_applicable,0,3,0
TXN_3063,CUST_2195,10550.05,NetBanking,authentication_failed,194045.25,16,5,0.67,13,49,not_applicable,1,4,0
TXN_3064,CUST_2167,38829.36,Card,insufficient_funds,107479.68,0,5,0.8,3,75,not_applicable,1,3,0
TXN_3065,CUST_1924,15795.85,NetBanking,customer_abandoned,112660.91,29,6,0.53,6,46,inactive,1,1,1
TXN_3066,CUST_2744,49088.19,Card,network_error,82797.47,20,1,0.76,14,19,inactive,1,1,1
TXN_3067,CUST_2557,38863.89,NetBanking,network_error,74911.97,11,0,0.04,8,48,active,1,0,1
TXN_3068,CUST_2358,30571.07,UPI,insufficient_funds,24730.78,9,4,0.92,3,28,active,1,4,1
TXN_3069,CUST_2327,46507.34,Wallet,card_expired,141720.37,8,0,0.33,22,65,inactive,0,0,0
TXN_3070,CUST_1007,37066.39,Wallet,network_error,120692.75,17,0,0.67,21,34,active,1,1,1
TXN_3071,CUST_2098,24441.89,Card,insufficient_funds,197983.63,15,6,0.21,5,24,not_applicable,0,0,0
TXN_3072,CUST_1719,14661.98,Card,card_expired,153257.19,7,2,0.76,17,18,active,0,4,0
TXN_3073,CUST_1317,4161.38,NetBanking,insufficient_funds,3275.1,17,4,0.43,15,41,active,0,2,1
TXN_3074,CUST_2241,49420.65,NetBanking,insufficient_funds,94490.61,0,4,0.26,2,4,not_applicable,1,3,1
TXN_3075,CUST_2239,24604.29,UPI,card_expired,120235.95,11,1,0.1,22,14,active,1,0,1
TXN_3076,CUST_2691,47216.76,NetBanking,card_expired,118311.57,10,7,0.34,4,21,not_applicable,0,0,1
TXN_3077,CUST_2621,45529.51,Wallet,bank_declined,55524.13,3,5,0.51,15,71,active,1,4,1
TXN_3078,CUST_1492,8702.57,UPI,card_expired,144213.12,29,8,0.61,0,9,active,1,0,1
TXN_3079,CUST_2273,17625.86,NetBanking,customer_abandoned,63462.0,30,5,0.68,7,38,active,1,1,0
TXN_3080,CUST_2611,21040.77,UPI,customer_abandoned,38446.75,8,4,0.01,15,71,inactive,1,2,1
TXN_3081,CUST_2500,21641.98,Card,authentication_failed,193900.57,1,2,0.14,2,82,not_applicable,0,0,0
TXN_3082,CUST_1789,10128.6,Card,bank_declined,158224.75,15,8,0.78,20,90,active,0,3,0
TXN_3083,CUST_2143,45612.02,UPI,customer_abandoned,39731.3,4,1,0.61,7,84,not_applicable,1,2,1
TXN_3084,CUST_2907,44131.59,Card,customer_abandoned,191356.22,12,0,0.34,10,42,not_applicable,1,2,1
TXN_3085,CUST_2873,9498.51,Wallet,bank_declined,100598.48,18,4,0.79,22,2,not_applicable,1,1,1
TXN_3086,CUST_2179,33020.6,UPI,network_error,65391.94,19,6,0.34,18,81,active,1,2,1
TXN_3087,CUST_2830,23403.27,Card,authentication_failed,162594.63,19,8,0.16,13,1,inactive,0,0,1
TXN_3088,CUST_1795,3305.34,NetBanking,network_error,39616.72,14,3,0.66,7,57,inactive,1,3,0
TXN_3089,CUST_2830,12708.71,UPI,insufficient_funds,66111.13,12,5,0.54,4,56,inactive,0,1,0
TXN_3090,CUST_1856,40576.7,UPI,bank_declined,154953.69,18,8,0.15,1,17,inactive,0,0,0
TXN_3091,CUST_2048,38763.91,NetBanking,card_expired,68128.58,15,6,0.63,19,78,active,1,2,0
TXN_3092,CUST_1551,30473.57,NetBanking,network_error,31377.94,24,7,0.83,5,41,active,1,1,1
TXN_3093,CUST_1492,14149.54,Card,bank_declined,168336.91,5,3,0.05,9,65,active,0,2,1
TXN_3094,CUST_1163,18563.18,Wallet,customer_abandoned,57675.27,4,4,0.91,3,42,inactive,0,3,1
TXN_3095,CUST_2229,3289.77,UPI,bank_declined,143222.8,17,5,0.53,10,58,inactive,0,3,1
TXN_3096,CUST_1356,15715.99,Wallet,authentication_failed,115258.24,25,6,0.5,0,20,inactive,0,2,0
TXN_3097,CUST_1926,22859.66,UPI,card_expired,41920.27,24,3,0.76,7,84,active,1,4,1
TXN_3098,CUST_1596,47929.96,NetBanking,card_expired,52900.88,29,3,0.68,2,41,not_applicable,0,4,1
TXN_3099,CUST_1792,33206.57,Card,insufficient_funds,174383.31,8,0,0.83,4,77,inactive,1,1,1
TXN_3100,CUST_2853,30046.18,UPI,network_error,32096.01,5,1,0.54,15,37,active,0,1,1
TXN_3101,CUST_1054,37212.47,NetBanking,insufficient_funds,106083.63,13,7,0.41,17,22,active,1,1,1
TXN_3102,CUST_2209,49935.05,Card,network_error,15270.39,12,3,0.04,15,0,inactive,0,1,1
TXN_3103,CUST_2678,48556.52,NetBanking,insufficient_funds,195868.4,6,1,0.65,7,75,active,0,2,0
TXN_3104,CUST_2088,10776.69,NetBanking,insufficient_funds,194436.38,5,2,0.14,1,53,active,0,0,1
TXN_3105,CUST_2180,5699.36,Card,customer_abandoned,115052.46,7,3,0.78,11,79,active,1,4,0
TXN_3106,CUST_1997,48897.01,UPI,authentication_failed,87449.61,1,0,0.15,1,82,active,0,4,0
TXN_3107,CUST_2327,33983.95,NetBanking,network_error,166612.93,3,6,0.46,4,23,inactive,1,2,1
TXN_3108,CUST_2433,13440.5,Wallet,insufficient_funds,129537.39,16,5,0.99,11,76,inactive,0,3,0
TXN_3109,CUST_2186,44337.88,Card,card_expired,112894.22,0,4,0.25,11,27,active,0,0,1
TXN_3110,CUST_2970,24219.38,Wallet,customer_abandoned,67006.36,20,7,0.18,14,68,active,1,2,0
TXN_3111,CUST_1771,41659.17,NetBanking,network_error,123267.59,23,4,0.91,7,56,active,0,4,1
TXN_3112,CUST_1605,6144.81,NetBanking,card_expired,2211.42,21,1,0.51,2,85,inactive,1,3,1
TXN_3113,CUST_2984,34778.77,Wallet,customer_abandoned,62370.52,13,5,0.88,1,44,active,1,3,1
TXN_3114,CUST_1137,869.22,Card,insufficient_funds,163555.24,25,2,0.3,17,11,not_applicable,1,3,0
TXN_3115,CUST_2121,11393.91,UPI,network_error,94247.38,21,1,0.42,23,79,active,0,1,1
TXN_3116,CUST_1503,8693.69,UPI,customer_abandoned,152683.93,3,6,0.99,15,80,not_applicable,1,0,1
TXN_3117,CUST_1791,14867.25,Wallet,customer_abandoned,49716.98,13,3,0.22,10,31,active,0,1,1
TXN_3118,CUST_2400,27611.39,Wallet,insufficient_funds,121474.67,17,5,0.71,18,19,active,0,3,0
TXN_3119,CUST_2676,14687.43,NetBanking,customer_abandoned,66731.89,16,5,0.68,13,28,inactive,0,0,0
TXN_3120,CUST_1585,10709.9,Card,authentication_failed,75492.89,9,3,0.27,0,5,active,0,3,0
TXN_3121,CUST_2700,41523.93,NetBanking,card_expired,170769.17,18,8,0.22,18,89,active,0,0,0
TXN_3122,CUST_1424,36967.49,Card,bank_declined,43094.2,13,5,0.39,19,84,not_applicable,1,3,0
TXN_3123,CUST_2254,11390.85,Card,card_expired,158787.55,15,8,0.8,22,33,active,1,4,0
TXN_3124,CUST_1413,16862.1,Wallet,network_error,27713.45,10,1,0.07,10,26,not_applicable,0,0,0
TXN_3125,CUST_1193,32814.14,UPI,bank_declined,108877.21,21,0,0.77,12,45,active,1,3,0
TXN_3126,CUST_1599,40355.07,Card,network_error,4291.35,14,3,0.19,11,8,active,1,1,1
TXN_3127,CUST_1572,18850.39,NetBanking,bank_declined,196514.05,7,3,0.67,15,46,not_applicable,1,2,1
TXN_3128,CUST_2905,10152.18,Wallet,authentication_failed,172927.45,15,6,0.32,8,67,inactive,1,4,1
TXN_3129,CUST_1872,7968.66,Card,card_expired,103751.62,8,4,0.79,22,47,active,0,2,1
TXN_3130,CUST_1833,23457.39,Card,bank_declined,197284.8,0,6,0.43,18,16,not_applicable,1,2,0
TXN_3131,CUST_1784,2821.53,NetBanking,insufficient_funds,168599.81,4,0,0.65,13,16,inactive,1,3,0
TXN_3132,CUST_1367,906.86,Card,customer_abandoned,118742.1,10,0,0.01,19,56,not_applicable,0,2,1
TXN_3133,CUST_2402,30843.32,NetBanking,card_expired,38614.4,2,2,0.19,18,14,inactive,1,2,1
TXN_3134,CUST_2845,2779.49,UPI,card_expired,63367.71,4,3,0.15,9,63,inactive,0,2,0
TXN_3135,CUST_2865,33122.08,NetBanking,network_error,144506.03,23,7,0.26,4,47,active,1,0,1
